timestamp,isp,interface,target,latency_ms,success
2026-03-08T17:13:35.320819,astound,eth0,1.1.1.1,14.5,True
2026-03-08T17:14:35.315489,astound,eth0,8.8.8.8,16.4,True
2026-03-08T17:14:35.315489,astound,eth0,1.1.1.1,14.2,True
2026-03-08T17:15:35.324354,astound,eth0,8.8.8.8,16.9,True
2026-03-08T17:15:35.324354,astound,eth0,1.1.1.1,15.3,True
2026-03-08T17:16:35.335753,astound,eth0,8.8.8.8,14.2,True
2026-03-08T17:16:35.335753,astound,eth0,1.1.1.1,16.9,True
2026-03-08T17:17:35.311036,astound,eth0,8.8.8.8,16.6,True
2026-03-08T17:17:35.311036,astound,eth0,1.1.1.1,15.4,True
2026-03-08T17:18:35.327390,astound,eth0,8.8.8.8,14.5,True
2026-03-08T17:18:35.327390,astound,eth0,1.1.1.1,17.3,True
2026-03-08T17:19:35.340723,astound,eth0,8.8.8.8,17.4,True
2026-03-08T17:19:35.340723,astound,eth0,1.1.1.1,19.1,True
2026-03-08T17:20:35.309470,astound,eth0,8.8.8.8,14.5,True
2026-03-08T17:20:35.309470,astound,eth0,1.1.1.1,15.4,True
2026-03-08T17:21:35.340169,astound,eth0,8.8.8.8,15.0,True
2026-03-08T17:21:35.340169,astound,eth0,1.1.1.1,20.5,True
2026-03-08T17:22:35.318804,astound,eth0,8.8.8.8,18.1,True
2026-03-08T17:22:35.318804,astound,eth0,1.1.1.1,16.8,True
2026-03-08T17:23:35.341071,astound,eth0,8.8.8.8,16.5,True
2026-03-08T17:23:35.341071,astound,eth0,1.1.1.1,19.7,True
2026-03-08T17:24:35.308885,astound,eth0,8.8.8.8,14.5,True
2026-03-08T17:24:35.308885,astound,eth0,1.1.1.1,15.4,True
2026-03-08T17:25:35.309351,astound,eth0,8.8.8.8,14.2,True
2026-03-08T17:25:35.309351,astound,eth0,1.1.1.1,16.5,True
2026-03-08T17:26:35.328491,astound,eth0,8.8.8.8,15.3,True
2026-03-08T17:26:35.328491,astound,eth0,1.1.1.1,16.7,True
2026-03-08T17:27:35.327491,astound,eth0,8.8.8.8,14.4,True
2026-03-08T17:27:35.327491,astound,eth0,1.1.1.1,20.8,True
2026-03-08T17:28:35.319169,astound,eth0,8.8.8.8,9.77,True
2026-03-08T17:28:35.319169,astound,eth0,1.1.1.1,17.0,True
2026-03-08T17:29:35.315036,astound,eth0,8.8.8.8,17.5,True
2026-03-08T17:29:35.315036,astound,eth0,1.1.1.1,14.9,True
2026-03-08T17:30:35.323689,astound,eth0,8.8.8.8,15.1,True
2026-03-08T17:30:35.323689,astound,eth0,1.1.1.1,18.4,True
2026-03-08T17:31:35.337687,astound,eth0,8.8.8.8,13.6,True
2026-03-08T17:31:35.337687,astound,eth0,1.1.1.1,18.7,True
2026-03-08T17:32:35.323428,astound,eth0,8.8.8.8,14.9,True
2026-03-08T17:32:35.323428,astound,eth0,1.1.1.1,15.5,True
2026-03-08T17:33:35.325208,astound,eth0,8.8.8.8,17.2,True
2026-03-08T17:33:35.325208,astound,eth0,1.1.1.1,13.5,True
2026-03-08T17:34:35.324745,astound,eth0,8.8.8.8,14.7,True
2026-03-08T17:34:35.324745,astound,eth0,1.1.1.1,15.6,True
2026-03-08T17:35:35.315305,astound,eth0,8.8.8.8,13.2,True
2026-03-08T17:35:35.315305,astound,eth0,1.1.1.1,13.7,True
2026-03-08T17:36:35.311226,astound,eth0,8.8.8.8,16.6,True
2026-03-08T17:36:35.311226,astound,eth0,1.1.1.1,15.3,True
2026-03-08T17:37:35.324382,astound,eth0,8.8.8.8,15.8,True
